Ubunut1404
ami-66506c1c	x86_64	2018-01-26T22:07:16.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20180126	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2018-01-26	hvm	ebs	x86_64	available
ami-0b383171	x86_64	2018-02-07T03:20:53.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20180205	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2018-02-05	hvm	ebs	x86_64	available
ami-ee4eac93	x86_64	2018-02-23T15:13:34.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20180222	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2018-02-22	hvm	ebs	x86_64	available
ami-43a15f3e	x86_64	2018-03-07T08:38:54.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20180306	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2018-03-06	hvm	ebs	x86_64	available
ami-6dfe5010	x86_64	2018-04-05T19:28:58.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20180405	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2018-04-05	hvm	ebs	x86_64	available
ami-9c56efe3	x86_64	2018-05-01T17:33:12.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20180427	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2018-04-27	hvm	ebs	x86_64	available
ami-5c66ea23	x86_64	2018-05-09T16:19:27.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20180509	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2018-05-09	hvm	ebs	x86_64	available
ami-a4dc46db	x86_64	2018-05-22T18:51:04.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20180522	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2018-05-22	hvm	ebs	x86_64	available
ami-759bc50a	x86_64	2018-06-27T13:43:53.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20180627	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2018-06-27	hvm	ebs	x86_64	available
ami-ef151d90	x86_64	2018-07-27T16:44:28.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20180727	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2018-07-27	hvm	ebs	x86_64	available
ami-5c150e23	x86_64	2018-08-07T10:54:41.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20180806	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2018-08-06	hvm	ebs	x86_64	available
ami-04169656fea786776	x86_64	2018-08-15T12:38:33.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20180814	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2018-08-14	hvm	ebs	x86_64	available
ami-059eeca93cf09eebd	x86_64	2018-09-14T20:09:25.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20180912	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2018-09-12	hvm	ebs	x86_64	available
ami-0735ea082a1534cac	x86_64	2018-10-13T16:43:29.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20181012	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2018-10-12	hvm	ebs	x86_64	available
ami-0f9351b59be17920e	x86_64	2018-11-07T16:54:30.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20181106	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2018-11-06	hvm	ebs	x86_64	available
ami-0f9cf087c1f27d9b1	x86_64	2018-11-21T01:46:18.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20181114	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2018-11-14	hvm	ebs	x86_64	available
Ubunut1804
ami-432eb53c	x86_64	2018-05-22T17:31:54.000Z	ubuntu/images/hvm-ssd/ubuntu-bionic-18.04-amd64-server-20180522	Canonical, Ubuntu, 18.04 LTS, amd64 bionic image build on 2018-05-22	hvm	ebs	x86_64	available
ami-85f9b8fa	x86_64	2018-06-13T23:48:55.000Z	ubuntu/images/hvm-ssd/ubuntu-bionic-18.04-amd64-server-20180613	Canonical, Ubuntu, 18.04 LTS, amd64 bionic image build on 2018-06-13	hvm	ebs	x86_64	available
ami-5cc39523	x86_64	2018-06-22T19:46:57.000Z	ubuntu/images/hvm-ssd/ubuntu-bionic-18.04-amd64-server-20180617	Canonical, Ubuntu, 18.04 LTS, amd64 bionic image build on 2018-06-17	hvm	ebs	x86_64	available
ami-b04847cf	x86_64	2018-07-25T16:07:17.000Z	ubuntu/images/hvm-ssd/ubuntu-bionic-18.04-amd64-server-20180724	Canonical, Ubuntu, 18.04 LTS, amd64 bionic image build on 2018-07-24	hvm	ebs	x86_64	available
ami-920b10ed	x86_64	2018-08-07T10:46:17.000Z	ubuntu/images/hvm-ssd/ubuntu-bionic-18.04-amd64-server-20180806	Canonical, Ubuntu, 18.04 LTS, amd64 bionic image build on 2018-08-06	hvm	ebs	x86_64	available
ami-0b425589c7bb7663d	x86_64	2018-08-15T00:18:04.000Z	ubuntu/images/hvm-ssd/ubuntu-bionic-18.04-amd64-server-20180814	Canonical, Ubuntu, 18.04 LTS, amd64 bionic image build on 2018-08-14	hvm	ebs	x86_64	available
ami-07917569e2c4a2b6a	x86_64	2018-08-28T12:35:10.000Z	ubuntu/images/hvm-ssd/ubuntu-bionic-18.04-amd64-server-20180823	Canonical, Ubuntu, 18.04 LTS, amd64 bionic image build on 2018-08-23	hvm	ebs	x86_64	available
ami-0ac019f4fcb7cb7e6	x86_64	2018-09-12T21:04:17.000Z	ubuntu/images/hvm-ssd/ubuntu-bionic-18.04-amd64-server-20180912	Canonical, Ubuntu, 18.04 LTS, amd64 bionic image build on 2018-09-12	hvm	ebs	x86_64	available
ami-0977029b5b13f3d08	x86_64	2018-10-13T15:11:16.000Z	ubuntu/images/hvm-ssd/ubuntu-bionic-18.04-amd64-server-20181012	Canonical, Ubuntu, 18.04 LTS, amd64 bionic image build on 2018-10-12	hvm	ebs	x86_64	available
ami-0d2505740b82f7948	x86_64	2018-11-26T17:52:59.000Z	ubuntu/images/hvm-ssd/ubuntu-bionic-18.04-amd64-server-20181124	Canonical, Ubuntu, 18.04 LTS, amd64 bionic image build on 2018-11-24	hvm	ebs	x86_64	available
ami-0edd3706ab2e952c4	x86_64	2018-12-03T19:22:56.000Z	ubuntu/images/hvm-ssd/ubuntu-bionic-18.04-amd64-server-20181203	Canonical, Ubuntu, 18.04 LTS, amd64 bionic image build on 2018-12-03	hvm	ebs	x86_64	available
AmazonLinux2
ami-04681a1dbd79675a5	x86_64	2018-08-11T03:42:40.000Z	amzn2-ami-hvm-2.0.20180810-x86_64-gp2	Amazon Linux 2 AMI 2.0.20180810 x86_64 HVM gp2	hvm	ebs	x86_64	available
ami-0e6d2e8684d4ccb3e	x86_64	2018-09-26T19:28:38.000Z	amzn2-ami-hvm-2.0.20180924-x86_64-gp2	Amazon Linux 2 AMI 2.0.20180924 x86_64 HVM gp2	hvm	ebs	x86_64	available
ami-0922553b7b0369273	x86_64	2018-10-08T01:32:45.000Z	amzn2-ami-hvm-2.0.20181008-x86_64-gp2	Amazon Linux 2 AMI 2.0.20181008 x86_64 HVM gp2	hvm	ebs	x86_64	available
ami-013be31976ca2c322	x86_64	2018-10-24T21:06:51.000Z	amzn2-ami-hvm-2.0.20181024-x86_64-gp2	Amazon Linux 2 AMI 2.0.20181024 x86_64 HVM gp2	hvm	ebs	x86_64	available
ami-009d6802948d06e52	x86_64	2018-11-14T09:06:55.000Z	amzn2-ami-hvm-2.0.20181114-x86_64-gp2	Amazon Linux 2 AMI 2.0.20181114 x86_64 HVM gp2	hvm	ebs	x86_64	available
AmazonLinux
ami-c481fad3	x86_64	2016-09-23T10:19:14.000Z	amzn-ami-hvm-2016.09.0.20160923-x86_64-gp2	Amazon Linux AMI 2016.09.0.20160923 x86_64 HVM GP2	hvm	ebs	x86_64	available
ami-b73b63a0	x86_64	2016-10-29T00:49:47.000Z	amzn-ami-hvm-2016.09.0.20161028-x86_64-gp2	Amazon Linux AMI 2016.09.0.20161028 x86_64 HVM GP2	hvm	ebs	x86_64	available
ami-9be6f38c	x86_64	2016-12-20T23:24:45.000Z	amzn-ami-hvm-2016.09.1.20161221-x86_64-gp2	Amazon Linux AMI 2016.09.1.20161221 x86_64 HVM GP2	hvm	ebs	x86_64	available
ami-0b33d91d	x86_64	2017-01-20T23:39:56.000Z	amzn-ami-hvm-2016.09.1.20170119-x86_64-gp2	Amazon Linux AMI 2016.09.1.20170119 x86_64 HVM GP2	hvm	ebs	x86_64	available
ami-22ce4934	x86_64	2017-04-02T05:53:05.000Z	amzn-ami-hvm-2017.03.0.20170401-x86_64-gp2	Amazon Linux AMI 2017.03.0.20170401 x86_64 HVM GP2	hvm	ebs	x86_64	available
ami-c58c1dd3	x86_64	2017-04-17T08:14:59.000Z	amzn-ami-hvm-2017.03.0.20170417-x86_64-gp2	Amazon Linux AMI 2017.03.0.20170417 x86_64 HVM GP2	hvm	ebs	x86_64	available
ami-643b1972	x86_64	2017-06-17T21:56:53.000Z	amzn-ami-hvm-2017.03.1.20170617-x86_64-gp2	Amazon Linux AMI 2017.03.1.20170617 x86_64 HVM GP2	hvm	ebs	x86_64	available
ami-a4c7edb2	x86_64	2017-06-23T23:35:49.000Z	amzn-ami-hvm-2017.03.1.20170623-x86_64-gp2	Amazon Linux AMI 2017.03.1.20170623 x86_64 HVM GP2	hvm	ebs	x86_64	available
ami-4fffc834	x86_64	2017-08-13T02:35:49.000Z	amzn-ami-hvm-2017.03.1.20170812-x86_64-gp2	Amazon Linux AMI 2017.03.1.20170812 x86_64 HVM GP2	hvm	ebs	x86_64	available
ami-8c1be5f6	x86_64	2017-10-01T09:13:01.000Z	amzn-ami-hvm-2017.09.0.20170930-x86_64-gp2	Amazon Linux AMI 2017.09.0.20170930 x86_64 HVM GP2	hvm	ebs	x86_64	available
ami-6057e21a	x86_64	2017-11-03T23:21:01.000Z	amzn-ami-hvm-2017.09.1.20171103-x86_64-gp2	Amazon Linux AMI 2017.09.1.20171103 x86_64 HVM GP2	hvm	ebs	x86_64	available
ami-55ef662f	x86_64	2017-11-20T22:29:51.000Z	amzn-ami-hvm-2017.09.1.20171120-x86_64-gp2	Amazon Linux AMI 2017.09.1.20171120 x86_64 HVM GP2	hvm	ebs	x86_64	available
ami-5583d42f	x86_64	2018-01-03T19:04:51.000Z	amzn-ami-hvm-2017.09.1.20180103-x86_64-gp2	Amazon Linux AMI 2017.09.1.20180103 x86_64 HVM GP2	hvm	ebs	x86_64	available
ami-cb9ec1b1	x86_64	2018-01-08T18:43:48.000Z	amzn-ami-hvm-2017.09.1.20180108-x86_64-gp2	Amazon Linux AMI 2017.09.1.20180108 x86_64 HVM GP2	hvm	ebs	x86_64	available
ami-97785bed	x86_64	2018-01-15T19:14:50.000Z	amzn-ami-hvm-2017.09.1.20180115-x86_64-gp2	Amazon Linux AMI 2017.09.1.20180115 x86_64 HVM GP2	hvm	ebs	x86_64	available
ami-1853ac65	x86_64	2018-03-07T06:59:59.000Z	amzn-ami-hvm-2017.09.1.20180307-x86_64-gp2	Amazon Linux AMI 2017.09.1.20180307 x86_64 HVM GP2	hvm	ebs	x86_64	available
ami-467ca739	x86_64	2018-04-13T00:32:59.000Z	amzn-ami-hvm-2018.03.0.20180412-x86_64-gp2	Amazon Linux AMI 2018.03.0.20180412 x86_64 HVM GP2	hvm	ebs	x86_64	available
ami-14c5486b	x86_64	2018-05-08T18:06:53.000Z	amzn-ami-hvm-2018.03.0.20180508-x86_64-gp2	Amazon Linux AMI 2018.03.0.20180508 x86_64 HVM GP2	hvm	ebs	x86_64	available
ami-cfe4b2b0	x86_64	2018-06-22T22:26:53.000Z	amzn-ami-hvm-2018.03.0.20180622-x86_64-gp2	Amazon Linux AMI 2018.03.0.20180622 x86_64 HVM GP2	hvm	ebs	x86_64	available
ami-0ff8a91507f77f867	x86_64	2018-08-11T02:30:11.000Z	amzn-ami-hvm-2018.03.0.20180811-x86_64-gp2	Amazon Linux AMI 2018.03.0.20180811 x86_64 HVM GP2	hvm	ebs	x86_64	available
ami-09479453c5cde9639	x86_64	2018-11-17T00:54:53.000Z	amzn-ami-hvm-2018.03.0.20181116-x86_64-gp2	Amazon Linux AMI 2018.03.0.20181116 x86_64 HVM gp2	hvm	ebs	x86_64	available
RHEL6
ami-3218595b	x86_64	2013-08-13T20:39:25.000Z	RHEL-6.4_HVM_GA-x86_64-10-HVM-Hourly2	None	hvm	ebs	x86_64	available
ami-63b6910a	x86_64	2013-11-20T21:42:33.000Z	RHEL-6.5_HVM_GA-x86_64-4-HVM-Hourly2	None	hvm	ebs	x86_64	available
ami-5b697332	x86_64	2014-04-22T15:09:38.000Z	RHEL-6.5_HVM_GA-x86_64-7-HVM-Hourly2	Provided by Red Hat, Inc.	hvm	ebs	x86_64	available
ami-aed06ac6	x86_64	2014-10-17T20:41:36.000Z	RHEL-6.6_HVM_GA-20141017-x86_64-1-Hourly2-GP2	Provided by Red Hat, Inc.	hvm	ebs	x86_64	available
ami-48400720	x86_64	2015-01-29T01:07:37.000Z	RHEL-6.6_HVM_GA-20150128-x86_64-1-Hourly2-GP2	Provided by Red Hat, Inc.	hvm	ebs	x86_64	available
ami-b0fed2d8	x86_64	2015-03-19T21:05:32.000Z	RHEL-6.6_HVM_GA-20150319-x86_64-1-Hourly2-GP2	Provided by Red Hat, Inc.	hvm	ebs	x86_64	available
ami-b18c62da	x86_64	2015-06-04T17:31:19.000Z	RHEL-6.6_HVM_GA-20150601-x86_64-3-Hourly2-GP2	Provided by Red Hat, Inc.	hvm	ebs	x86_64	available
ami-0d28fe66	x86_64	2015-07-17T02:08:39.000Z	RHEL-6.7_HVM_GA-20150714-x86_64-1-Hourly2-GP2	Provided by Red Hat, Inc.	hvm	ebs	x86_64	available
ami-ef14f582	x86_64	2016-05-03T20:14:12.000Z	RHEL-6.8_HVM_GA-20160503-x86_64-1-Hourly2-GP2	Provided by Red Hat, Inc.	hvm	ebs	x86_64	available
ami-1b05b10d	x86_64	2017-03-20T03:38:53.000Z	RHEL-6.9_HVM_GA-20170319-x86_64-1-Hourly2-GP2	Provided by Red Hat, Inc.	hvm	ebs	x86_64	available
RHEL7
ami-a8d369c0	x86_64	2014-10-17T20:29:24.000Z	RHEL-7.0_HVM_GA-20141017-x86_64-1-Hourly2-GP2	Provided by Red Hat, Inc.	hvm	ebs	x86_64	available
ami-60a1e808	x86_64	2015-02-09T22:54:40.000Z	RHEL-7.0_HVM_GA-20150209-x86_64-1-Hourly2-GP2	Provided by Red Hat, Inc.	hvm	ebs	x86_64	available
ami-12663b7a	x86_64	2015-02-25T20:24:23.000Z	RHEL-7.1_HVM_GA-20150225-x86_64-1-Hourly2-GP2	Provided by Red Hat, Inc.	hvm	ebs	x86_64	available
ami-2051294a	x86_64	2015-11-12T21:06:58.000Z	RHEL-7.2_HVM_GA-20151112-x86_64-1-Hourly2-GP2	Provided by Red Hat, Inc.	hvm	ebs	x86_64	available
ami-b63769a1	x86_64	2016-10-26T22:32:29.000Z	RHEL-7.3_HVM_GA-20161026-x86_64-1-Hourly2-GP2	Provided by Red Hat, Inc.	hvm	ebs	x86_64	available
ami-cdc999b6	x86_64	2017-07-24T15:44:39.000Z	RHEL-7.4_HVM_GA-20170724-x86_64-1-Hourly2-GP2	Provided by Red Hat, Inc.	hvm	ebs	x86_64	available
ami-c998b6b2	x86_64	2017-08-08T15:37:31.000Z	RHEL-7.4_HVM_GA-20170808-x86_64-2-Hourly2-GP2	Provided by Red Hat, Inc.	hvm	ebs	x86_64	available
ami-6871a115	x86_64	2018-03-23T20:42:08.000Z	RHEL-7.5_HVM_GA-20180322-x86_64-1-Hourly2-GP2	Provided by Red Hat, Inc.	hvm	ebs	x86_64	available
ami-011b3ccf1bd6db744	x86_64	2018-10-17T13:13:44.000Z	RHEL-7.6_HVM_GA-20181017-x86_64-0-Hourly2-GP2	Provided by Red Hat, Inc.	hvm	ebs	x86_64	available
SUSE
ami-aeb532c6	x86_64	2014-10-23T01:12:41.000Z	suse-sles-12-v20141023-hvm-ssd-x86_64	SUSE Linux Enterprise Server 12 (HVM, 64-bit, SSD-Backed)	hvm	ebs	x86_64	available
ami-d93677bc	x86_64	2015-10-02T15:24:58.000Z	suse-sles-12-v20151002-hvm-ssd-x86_64	SUSE Linux Enterprise Server 12 (HVM, 64-bit, SSD-Backed)	hvm	ebs	x86_64	available
ami-f2d5ad98	x86_64	2015-11-13T17:09:21.000Z	suse-sles-12-v20151113-hvm-ssd-x86_64	SUSE Linux Enterprise Server 12 (HVM, 64-bit, SSD-Backed)	hvm	ebs	x86_64	available
ami-be7e48c1	x86_64	2018-07-11T18:22:59.000Z	suse-sles-15-v20180716-hvm-ssd-x86_64	SUSE Linux Enterprise Server 15 (HVM, 64-bit, SSD-Backed)	hvm	ebs	x86_64	available
ami-5bd6ce24	x86_64	2018-08-06T23:12:12.000Z	suse-sles-15-v20180806-hvm-ssd-x86_64	SUSE Linux Enterprise Server 15 (HVM, 64-bit, SSD-Backed)	hvm	ebs	x86_64	available
ami-06ea7729e394412c8	x86_64	2018-08-16T23:40:36.000Z	suse-sles-15-v20180816-hvm-ssd-x86_64	SUSE Linux Enterprise Server 15 (HVM, 64-bit, SSD-Backed)	hvm	ebs	x86_64	available
ami-0088d877847543557	x86_64	2018-10-04T21:41:19.000Z	suse-sles-15-v20181004-hvm-ssd-x86_64	SUSE Linux Enterprise Server 15 (HVM, 64-bit, SSD-Backed)	hvm	ebs	x86_64	available
Centos6
ami-1c221e76	x86_64	2016-02-26T21:11:12.000Z	CentOS Linux 6 x86_64 HVM EBS 1602-74e73035-3435-48d6-88e0-89cc02ad83ee-ami-21e6d54b.3	CentOS Linux 6 x86_64 HVM EBS 1602	hvm	ebs	x86_64	available
ami-82cfb894	x86_64	2017-05-10T18:49:08.000Z	CentOS Linux 6 x86_64 HVM EBS 1704_01-74e73035-3435-48d6-88e0-89cc02ad83ee-ami-23285c35.4	CentOS Linux 6 x86_64 HVM EBS 1704_01	hvm	ebs	x86_64	available
ami-e3fdd999	x86_64	2018-01-12T20:32:43.000Z	CentOS Linux 6 x86_64 HVM EBS 1801_01-74e73035-3435-48d6-88e0-89cc02ad83ee-ami-5d381c27.4	CentOS Linux 6 x86_64 HVM EBS 1801_01	hvm	ebs	x86_64	available
ami-f4f4668b	x86_64	2018-05-17T22:03:51.000Z	CentOS Linux 6 x86_64 HVM EBS ENA 1804_2-74e73035-3435-48d6-88e0-89cc02ad83ee-ami-0352c27c.4	CentOS Linux 6 x86_64 HVM EBS ENA 1804_2	hvm	ebs	x86_64	available
ami-1585c46a	x86_64	2018-06-13T15:52:58.000Z	CentOS Linux 6 x86_64 HVM EBS ENA 1805_01-74e73035-3435-48d6-88e0-89cc02ad83ee-ami-86eb94f9.4	CentOS Linux 6 x86_64 HVM EBS ENA 1805_01	hvm	ebs	x86_64	available
Centos7
ami-02e98f78	x86_64	2017-12-05T14:46:53.000Z	CentOS Linux 7 x86_64 HVM EBS 1708_11.01-b7ee8a69-ee97-4a49-9e68-afaee216db2e-ami-95096eef.4	CentOS Linux 7 x86_64 HVM EBS 1708_11.01	hvm	ebs	x86_64	available
ami-b81dbfc5	x86_64	2018-04-04T00:06:30.000Z	CentOS Linux 7 x86_64 HVM EBS ENA 1803_01-b7ee8a69-ee97-4a49-9e68-afaee216db2e-ami-8274d6ff.4	CentOS Linux 7 x86_64 HVM EBS ENA 1803_01	hvm	ebs	x86_64	available
ami-d5bf2caa	x86_64	2018-05-17T08:59:21.000Z	CentOS Linux 7 x86_64 HVM EBS ENA 1804_2-b7ee8a69-ee97-4a49-9e68-afaee216db2e-ami-55a2322a.4	CentOS Linux 7 x86_64 HVM EBS ENA 1804_2	hvm	ebs	x86_64	available
ami-9887c6e7	x86_64	2018-06-13T15:53:24.000Z	CentOS Linux 7 x86_64 HVM EBS ENA 1805_01-b7ee8a69-ee97-4a49-9e68-afaee216db2e-ami-77ec9308.4	CentOS Linux 7 x86_64 HVM EBS ENA 1805_01	hvm	ebs	x86_64	available
Debian 6.x Squeeze
Debian 7.x Wheezy
ami-e0efab88	x86_64	2015-01-28T11:26:02.000Z	debian-wheezy-amd64-hvm-2015-01-28-ebs	Debian wheezy amd64	hvm	ebs	x86_64	available
Debian 8.x Jessie
ami-144f4d7c	x86_64	2015-04-25T23:29:40.000Z	debian-jessie-amd64-hvm-2015-04-25-23-22-ebs	Debian jessie amd64	hvm	ebs	x86_64	available
ami-116d857a	x86_64	2015-06-07T12:32:40.000Z	debian-jessie-amd64-hvm-2015-06-07-12-27-ebs	Debian jessie amd64	hvm	ebs	x86_64	available
ami-c5265faf	x86_64	2015-11-10T13:43:46.000Z	debian-jessie-amd64-hvm-2015-11-10-ebs	Debian jessie amd64	hvm	ebs	x86_64	available
ami-f0e7d19a	x86_64	2016-02-17T14:52:17.000Z	debian-jessie-amd64-hvm-2016-02-17-ebs	Debian jessie amd64	hvm	ebs	x86_64	available
ami-c8bda8a2	x86_64	2016-04-03T12:10:29.000Z	debian-jessie-amd64-hvm-2016-04-03-ebs	Debian jessie amd64	hvm	ebs	x86_64	available
ami-9d6c128a	x86_64	2016-09-19T15:13:48.000Z	debian-jessie-amd64-hvm-2016-09-19-ebs	Debian jessie amd64	hvm	ebs	x86_64	available
ami-49e5cb5e	x86_64	2016-11-13T14:03:45.000Z	debian-jessie-amd64-hvm-2016-11-13-1356-ebs	Debian jessie amd64	hvm	ebs	x86_64	available
ami-b14ba7a7	x86_64	2017-01-15T12:28:53.000Z	debian-jessie-amd64-hvm-2017-01-15-1221-ebs	Debian jessie amd64	hvm	ebs	x86_64	available
Debian 9.x Stretch
ami-add0abba	x86_64	2016-09-23T17:33:54.000Z	debian-stretch-amd64-hvm-2016-09-23-08-48-ebs	Debian stretch amd64	hvm	ebs	x86_64	available
ami-772ab761	x86_64	2017-04-20T22:56:41.000Z	debian-stretch-hvm-x86_64-gp2-2017-04-20-82073	FAI Debian image	hvm	ebs	x86_64	available
ami-27072e31	x86_64	2017-06-21T14:44:31.000Z	debian-stretch-hvm-x86_64-gp2-2017-06-21-52542	FAI Debian image	hvm	ebs	x86_64	available
ami-5e203d48	x86_64	2017-07-22T21:05:41.000Z	debian-stretch-hvm-x86_64-gp2-2017-07-22-75922	FAI Debian image	hvm	ebs	x86_64	available
ami-ac5e55d7	x86_64	2017-08-31T18:00:47.000Z	debian-stretch-hvm-x86_64-gp2-2017-08-31-64407	FAI Debian image	hvm	ebs	x86_64	available
ami-71b7750b	x86_64	2017-10-08T13:28:23.000Z	debian-stretch-hvm-x86_64-gp2-2017-10-08-48016	FAI Debian image	hvm	ebs	x86_64	available
ami-f6e6948c	x86_64	2017-12-17T18:22:59.000Z	debian-stretch-hvm-x86_64-gp2-2017-12-17-65723	FAI Debian image	hvm	ebs	x86_64	available
ami-7c6b2d06	x86_64	2017-12-24T19:51:35.000Z	debian-stretch-hvm-x86_64-gp2-2017-12-24-71024	FAI Debian image	hvm	ebs	x86_64	available
ami-628ad918	x86_64	2018-01-06T04:37:23.000Z	debian-stretch-hvm-x86_64-gp2-2018-01-06-16218	FAI Debian image	hvm	ebs	x86_64	available
ami-0dc82b70	x86_64	2018-02-22T18:50:58.000Z	debian-stretch-hvm-x86_64-gp2-2018-02-22-67467	FAI Debian image	hvm	ebs	x86_64	available
ami-b4fd39c9	x86_64	2018-03-11T05:34:58.000Z	debian-stretch-hvm-x86_64-gp2-2018-03-11-19642	FAI Debian image	hvm	ebs	x86_64	available
ami-47d90438	x86_64	2018-04-09T00:10:08.000Z	debian-stretch-hvm-x86_64-gp2-2018-04-09-292	FAI Debian image	hvm	ebs	x86_64	available
ami-a2e850dd	x86_64	2018-05-01T23:30:10.000Z	debian-stretch-hvm-x86_64-gp2-2018-05-01-84002	FAI Debian image	hvm	ebs	x86_64	available
ami-620d981d	x86_64	2018-05-14T04:37:07.000Z	debian-stretch-hvm-x86_64-gp2-2018-05-14-16107	FAI Debian image	hvm	ebs	x86_64	available
ami-8c9bdaf3	x86_64	2018-06-13T16:35:47.000Z	debian-stretch-hvm-x86_64-gp2-2018-06-13-59294	FAI Debian image	hvm	ebs	x86_64	available
ami-f7a39f88	x86_64	2018-07-15T20:14:51.000Z	debian-stretch-hvm-x86_64-gp2-2018-07-15-72527	FAI Debian image	hvm	ebs	x86_64	available
ami-b4bfa7cb	x86_64	2018-08-07T04:49:00.000Z	debian-stretch-hvm-x86_64-gp2-2018-08-07-16934	FAI Debian image	hvm	ebs	x86_64	available
ami-00bbb68c7e6ca73ce	x86_64	2018-08-14T22:54:56.000Z	debian-stretch-hvm-x86_64-gp2-2018-08-14-82175	FAI Debian image	hvm	ebs	x86_64	available
ami-017b679ef539c260f	x86_64	2018-08-20T23:54:52.000Z	debian-stretch-hvm-x86_64-gp2-2018-08-20-85640	FAI Debian image	hvm	ebs	x86_64	available
ami-03006931f694ea7eb	x86_64	2018-10-01T18:35:54.000Z	debian-stretch-hvm-x86_64-gp2-2018-10-01-66564	FAI Debian image	hvm	ebs	x86_64	available
ami-0f4768a55eaaac3d7	x86_64	2018-11-10T17:49:53.000Z	debian-stretch-hvm-x86_64-gp2-2018-11-10-63975	FAI Debian image	hvm	ebs	x86_64	available
Windows 2016
ami-75bb8f0a	x86_64	2018-07-11T02:02:51.000Z	Windows_Server-2016-English-Core-Base-2018.07.11	Microsoft Windows Server 2016 Core Locale English AMI provided by Amazon	hvm	ebs	x86_64	available
ami-0a3bcef4f4fce1541	x86_64	2018-08-15T01:45:10.000Z	Windows_Server-2016-English-Core-Base-2018.08.15	Microsoft Windows Server 2016 Core Locale English AMI provided by Amazon	hvm	ebs	x86_64	available
ami-0e60df717fb6cce0e	x86_64	2018-09-16T20:39:22.000Z	Windows_Server-2016-English-Core-Base-2018.09.15	Microsoft Windows Server 2016 Core Locale English AMI provided by Amazon	hvm	ebs	x86_64	available
ami-02d09b9efbbe01199	x86_64	2018-10-14T06:00:42.000Z	Windows_Server-2016-English-Core-Base-2018.10.14	Microsoft Windows Server 2016 Core Locale English AMI provided by Amazon	hvm	ebs	x86_64	available
ami-059d5598cdc8245af	x86_64	2018-11-19T04:52:59.000Z	Windows_Server-2016-English-Core-Base-2018.11.19	Microsoft Windows Server 2016 Core Locale English AMI provided by Amazon	hvm	ebs	x86_64	available
ami-064fdbce03e29732c	x86_64	2018-11-27T15:53:07.000Z	Windows_Server-2016-English-Core-Base-2018.11.28	Microsoft Windows Server 2016 Core Locale English AMI provided by Amazon	hvm	ebs	x86_64	available
Windows 2012
ami-462c1b39	x86_64	2018-07-11T06:26:51.000Z	Windows_Server-2012-RTM-English-64Bit-Base-2018.07.11	Microsoft Windows Server 2012 RTM 64-bit Locale English Base AMI provided by Amazon	hvm	ebs	x86_64	available
ami-059ad621a0d2eb0d1	x86_64	2018-08-15T05:43:14.000Z	Windows_Server-2012-RTM-English-64Bit-Base-2018.08.15	Microsoft Windows Server 2012 RTM 64-bit Locale English Base AMI provided by Amazon	hvm	ebs	x86_64	available
ami-05c2bf574678ef72a	x86_64	2018-09-17T01:00:21.000Z	Windows_Server-2012-RTM-English-64Bit-Base-2018.09.15	Microsoft Windows Server 2012 RTM 64-bit Locale English Base AMI provided by Amazon	hvm	ebs	x86_64	available
